Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2022,Poland,Türkiye,POL,TUR,341
2022,Portugal,Türkiye,PRT,TUR,83
2022,Romania,Türkiye,ROU,TUR,98
2022,"South Africa",Türkiye,ZAF,TUR,5
2022,"Russian Federation",Türkiye,RUS,TUR,6
2022,Senegal,Türkiye,SEN,TUR,0
2022,Spain,Türkiye,ESP,TUR,243
2022,"Serbia and Kosovo: S/RES/1244 (1999)",Türkiye,SRB,TUR,102
2022,Sudan,Türkiye,SDN,TUR,5
2022,Slovakia,Türkiye,SVK,TUR,16
2022,Slovenia,Türkiye,SVN,TUR,60
2022,Sweden,Türkiye,SWE,TUR,2595
2022,Switzerland,Türkiye,CHE,TUR,9108
2022,"Syrian Arab Rep.",Türkiye,SYR,TUR,5
2022,"United Rep. of Tanzania",Türkiye,TZA,TUR,0
2022,Togo,Türkiye,TGO,TUR,63
2022,Uganda,Türkiye,UGA,TUR,85
2022,Ukraine,Türkiye,UKR,TUR,7
2022,Uruguay,Türkiye,URY,TUR,13
2022,"United States of America",Türkiye,USA,TUR,5464
2022,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6
2022,Zambia,Türkiye,ZMB,TUR,21
2023,Algeria,Türkiye,DZA,TUR,5
2023,Angola,Türkiye,AGO,TUR,0
2023,Egypt,Türkiye,EGY,TUR,0
2023,Argentina,Türkiye,ARG,TUR,7
2023,Armenia,Türkiye,ARM,TUR,24
2023,Australia,Türkiye,AUS,TUR,190
2023,Austria,Türkiye,AUT,TUR,770
2023,Belgium,Türkiye,BEL,TUR,3337
2023,Benin,Türkiye,BEN,TUR,10
2023,"Burkina Faso",Türkiye,BFA,TUR,36
2023,Belarus,Türkiye,BLR,TUR,20
2023,Brazil,Türkiye,BRA,TUR,26
2023,"Bosnia and Herzegovina",Türkiye,BIH,TUR,65
2023,Bulgaria,Türkiye,BGR,TUR,9
2023,Canada,Türkiye,CAN,TUR,7946
2023,"Central African Rep.",Türkiye,CAF,TUR,9
2023,Chile,Türkiye,CHL,TUR,27
2023,Cameroon,Türkiye,CMR,TUR,5
2023,Colombia,Türkiye,COL,TUR,7
2023,"Costa Rica",Türkiye,CRI,TUR,0
2023,Cyprus,Türkiye,CYP,TUR,278
2023,Czechia,Türkiye,CZE,TUR,23
2023,Denmark,Türkiye,DNK,TUR,52
2023,Ecuador,Türkiye,ECU,TUR,5
2023,Estonia,Türkiye,EST,TUR,29
2023,Finland,Türkiye,FIN,TUR,1032
2023,France,Türkiye,FRA,TUR,21435
2023,"United Kingdom of Great Britain and Northern Ireland",Türkiye,GBR,TUR,4696
2023,Georgia,Türkiye,GEO,TUR,5
2023,Germany,Türkiye,DEU,TUR,44263
2023,Ghana,Türkiye,GHA,TUR,73
2023,Guinea-Bissau,Türkiye,GNB,TUR,0
2023,Greece,Türkiye,GRC,TUR,1762
2023,Croatia,Türkiye,HRV,TUR,30
2023,Hungary,Türkiye,HUN,TUR,37
2023,Iceland,Türkiye,ISL,TUR,21
2023,"Cote d'Ivoire",Türkiye,CIV,TUR,34
2023,India,Türkiye,IND,TUR,5
2023,Indonesia,Türkiye,IDN,TUR,0
2023,Ireland,Türkiye,IRL,TUR,54
2023,Iraq,Türkiye,IRQ,TUR,4311
2023,Israel,Türkiye,ISR,TUR,5
2023,Italy,Türkiye,ITA,TUR,2250
2023,Japan,Türkiye,JPN,TUR,58
2023,Kenya,Türkiye,KEN,TUR,156
2023,Kyrgyzstan,Türkiye,KGZ,TUR,0
2023,"Rep. of Korea",Türkiye,KOR,TUR,5
2023,Liberia,Türkiye,LBR,TUR,16
2023,Libya,Türkiye,LBY,TUR,6
2023,Lebanon,Türkiye,LBN,TUR,8
2023,Lithuania,Türkiye,LTU,TUR,76
2023,Luxembourg,Türkiye,LUX,TUR,169
2023,Latvia,Türkiye,LVA,TUR,38
2023,Mauritania,Türkiye,MRT,TUR,0
2023,"Rep. of Moldova",Türkiye,MDA,TUR,74
2023,Mexico,Türkiye,MEX,TUR,8
2023,Mali,Türkiye,MLI,TUR,27
2023,Malawi,Türkiye,MWI,TUR,0
2023,Montenegro,Türkiye,MNE,TUR,0
2023,Morocco,Türkiye,MAR,TUR,5
2023,Mozambique,Türkiye,MOZ,TUR,0
2023,Malta,Türkiye,MLT,TUR,7
2023,"Netherlands (Kingdom of the)",Türkiye,NLD,TUR,10664
2023,Nigeria,Türkiye,NGA,TUR,407
2023,Norway,Türkiye,NOR,TUR,1671
2023,"New Zealand",Türkiye,NZL,TUR,51
2023,Pakistan,Türkiye,PAK,TUR,5
2023,Paraguay,Türkiye,PRY,TUR,5
2023,Peru,Türkiye,PER,TUR,39
2023,Philippines,Türkiye,PHL,TUR,62
2023,Poland,Türkiye,POL,TUR,394
2023,Portugal,Türkiye,PRT,TUR,66
2023,Romania,Türkiye,ROU,TUR,104
2023,"South Africa",Türkiye,ZAF,TUR,5
2023,"Russian Federation",Türkiye,RUS,TUR,6
2023,Senegal,Türkiye,SEN,TUR,0
2023,Spain,Türkiye,ESP,TUR,254
2023,"Serbia and Kosovo: S/RES/1244 (1999)",Türkiye,SRB,TUR,125
2023,Sudan,Türkiye,SDN,TUR,5
2023,Slovakia,Türkiye,SVK,TUR,16
2023,Slovenia,Türkiye,SVN,TUR,64
2023,Sweden,Türkiye,SWE,TUR,2109
2023,Switzerland,Türkiye,CHE,TUR,10933
2023,"Syrian Arab Rep.",Türkiye,SYR,TUR,5
2023,"United Rep. of Tanzania",Türkiye,TZA,TUR,6
2023,Uganda,Türkiye,UGA,TUR,96
2023,Ukraine,Türkiye,UKR,TUR,6
2023,Uruguay,Türkiye,URY,TUR,13
2023,"United States of America",Türkiye,USA,TUR,7054
2023,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6
2023,Zambia,Türkiye,ZMB,TUR,21
2020,Afghanistan,Türkiye,AFG,TUR,56
2020,Algeria,Türkiye,DZA,TUR,0
2020,Angola,Türkiye,AGO,TUR,0
2020,Egypt,Türkiye,EGY,TUR,0
2020,Argentina,Türkiye,ARG,TUR,7
2020,Armenia,Türkiye,ARM,TUR,13
2020,Australia,Türkiye,AUS,TUR,846
2020,Austria,Türkiye,AUT,TUR,574
2020,Burundi,Türkiye,BDI,TUR,21
2020,Belgium,Türkiye,BEL,TUR,2646
2020,Benin,Türkiye,BEN,TUR,10
2020,Bangladesh,Türkiye,BGD,TUR,0
2020,"Burkina Faso",Türkiye,BFA,TUR,19
2020,Belarus,Türkiye,BLR,TUR,5
2020,Brazil,Türkiye,BRA,TUR,6
2020,"Bosnia and Herzegovina",Türkiye,BIH,TUR,33
2020,Bulgaria,Türkiye,BGR,TUR,11
2020,Canada,Türkiye,CAN,TUR,6387
2020,"Central African Rep.",Türkiye,CAF,TUR,5
2020,Chile,Türkiye,CHL,TUR,27
2020,Cameroon,Türkiye,CMR,TUR,0
2020,Colombia,Türkiye,COL,TUR,5
2020,Cyprus,Türkiye,CYP,TUR,240
2020,Czechia,Türkiye,CZE,TUR,11
2020,Denmark,Türkiye,DNK,TUR,15
2020,Ecuador,Türkiye,ECU,TUR,5
2020,Estonia,Türkiye,EST,TUR,23
2020,Finland,Türkiye,FIN,TUR,729
2020,France,Türkiye,FRA,TUR,12459
2020,"United Kingdom of Great Britain and Northern Ireland",Türkiye,GBR,TUR,2223
2020,Georgia,Türkiye,GEO,TUR,0
2020,Germany,Türkiye,DEU,TUR,33345
2020,Ghana,Türkiye,GHA,TUR,44
2020,Guinea-Bissau,Türkiye,GNB,TUR,0
2020,Greece,Türkiye,GRC,TUR,853
2020,Croatia,Türkiye,HRV,TUR,24
2020,Hungary,Türkiye,HUN,TUR,33
2020,Iceland,Türkiye,ISL,TUR,10
2020,"Cote d'Ivoire",Türkiye,CIV,TUR,34
2020,India,Türkiye,IND,TUR,5
2020,Indonesia,Türkiye,IDN,TUR,0
2020,Ireland,Türkiye,IRL,TUR,16
2020,Iraq,Türkiye,IRQ,TUR,15169
2020,Israel,Türkiye,ISR,TUR,5
2020,Italy,Türkiye,ITA,TUR,1560
2020,Japan,Türkiye,JPN,TUR,46
2020,Kenya,Türkiye,KEN,TUR,108
2020,Kyrgyzstan,Türkiye,KGZ,TUR,0
2020,"Rep. of Korea",Türkiye,KOR,TUR,0
2020,Liberia,Türkiye,LBR,TUR,16
2020,Lebanon,Türkiye,LBN,TUR,7
2020,Lithuania,Türkiye,LTU,TUR,63
2020,Luxembourg,Türkiye,LUX,TUR,68
2020,Latvia,Türkiye,LVA,TUR,29
2020,Madagascar,Türkiye,MDG,TUR,9
2020,Mauritania,Türkiye,MRT,TUR,5
2020,"North Macedonia",Türkiye,MKD,TUR,0
2020,"Rep. of Moldova",Türkiye,MDA,TUR,53
2020,Mexico,Türkiye,MEX,TUR,8
2020,Mali,Türkiye,MLI,TUR,8
2020,Malawi,Türkiye,MWI,TUR,0
2020,Montenegro,Türkiye,MNE,TUR,0
2020,Morocco,Türkiye,MAR,TUR,5
2020,Malta,Türkiye,MLT,TUR,7
2020,"Netherlands (Kingdom of the)",Türkiye,NLD,TUR,3183
2020,Nigeria,Türkiye,NGA,TUR,174
2020,Norway,Türkiye,NOR,TUR,1029
2020,"New Zealand",Türkiye,NZL,TUR,54
2020,Pakistan,Türkiye,PAK,TUR,6
2020,Paraguay,Türkiye,PRY,TUR,5
2020,Peru,Türkiye,PER,TUR,42
2020,Philippines,Türkiye,PHL,TUR,54
2020,Poland,Türkiye,POL,TUR,162
2020,Portugal,Türkiye,PRT,TUR,23
2020,Romania,Türkiye,ROU,TUR,51
2020,"South Africa",Türkiye,ZAF,TUR,5
2020,"Russian Federation",Türkiye,RUS,TUR,5
2020,Senegal,Türkiye,SEN,TUR,5
2020,Spain,Türkiye,ESP,TUR,109
2020,"Serbia and Kosovo: S/RES/1244 (1999)",Türkiye,SRB,TUR,99
2020,Sudan,Türkiye,SDN,TUR,5
2020,Slovakia,Türkiye,SVK,TUR,5
2020,Slovenia,Türkiye,SVN,TUR,58
2020,Sweden,Türkiye,SWE,TUR,2015
2020,Switzerland,Türkiye,CHE,TUR,5447
2020,"Syrian Arab Rep.",Türkiye,SYR,TUR,6
2020,"United Rep. of Tanzania",Türkiye,TZA,TUR,0
2020,Togo,Türkiye,TGO,TUR,63
2020,Tunisia,Türkiye,TUN,TUR,10
2020,Uganda,Türkiye,UGA,TUR,49
2020,Ukraine,Türkiye,UKR,TUR,5
2020,Uruguay,Türkiye,URY,TUR,13
2020,"United States of America",Türkiye,USA,TUR,3062
2020,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6
2020,Zambia,Türkiye,ZMB,TUR,74
2021,Algeria,Türkiye,DZA,TUR,0
2021,Angola,Türkiye,AGO,TUR,0
2021,Egypt,Türkiye,EGY,TUR,0
2021,Argentina,Türkiye,ARG,TUR,7
2021,Armenia,Türkiye,ARM,TUR,16
2021,Australia,Türkiye,AUS,TUR,805
2021,Austria,Türkiye,AUT,TUR,671
2021,Belgium,Türkiye,BEL,TUR,3031
2021,Benin,Türkiye,BEN,TUR,10
2021,Bangladesh,Türkiye,BGD,TUR,0
2021,"Burkina Faso",Türkiye,BFA,TUR,44
2021,Belarus,Türkiye,BLR,TUR,18
2021,Brazil,Türkiye,BRA,TUR,11
2021,"Bosnia and Herzegovina",Türkiye,BIH,TUR,34
2021,Bulgaria,Türkiye,BGR,TUR,9
2021,Canada,Türkiye,CAN,TUR,7085
2021,"Central African Rep.",Türkiye,CAF,TUR,8
2021,Chile,Türkiye,CHL,TUR,27
2021,Colombia,Türkiye,COL,TUR,6
2021,"Costa Rica",Türkiye,CRI,TUR,0
2021,Cyprus,Türkiye,CYP,TUR,243
2021,Czechia,Türkiye,CZE,TUR,11
2021,Denmark,Türkiye,DNK,TUR,22
2021,Ecuador,Türkiye,ECU,TUR,5
2021,Estonia,Türkiye,EST,TUR,25
2021,Finland,Türkiye,FIN,TUR,819
2021,France,Türkiye,FRA,TUR,16053
2021,"United Kingdom of Great Britain and Northern Ireland",Türkiye,GBR,TUR,2646
2021,Georgia,Türkiye,GEO,TUR,0
2021,Germany,Türkiye,DEU,TUR,35953
2021,Ghana,Türkiye,GHA,TUR,52
2021,Guinea-Bissau,Türkiye,GNB,TUR,0
2021,Greece,Türkiye,GRC,TUR,1219
2021,Croatia,Türkiye,HRV,TUR,26
2021,Hungary,Türkiye,HUN,TUR,33
2021,Iceland,Türkiye,ISL,TUR,10
2021,"Cote d'Ivoire",Türkiye,CIV,TUR,34
2021,India,Türkiye,IND,TUR,8
2021,Indonesia,Türkiye,IDN,TUR,0
2021,Ireland,Türkiye,IRL,TUR,20
2021,Iraq,Türkiye,IRQ,TUR,13396
2021,Israel,Türkiye,ISR,TUR,5
2021,Italy,Türkiye,ITA,TUR,1610
2021,Japan,Türkiye,JPN,TUR,46
2021,Kenya,Türkiye,KEN,TUR,121
2021,Kyrgyzstan,Türkiye,KGZ,TUR,0
2021,"Rep. of Korea",Türkiye,KOR,TUR,0
2021,Liberia,Türkiye,LBR,TUR,16
2021,Lebanon,Türkiye,LBN,TUR,7
2021,Lithuania,Türkiye,LTU,TUR,63
2021,Luxembourg,Türkiye,LUX,TUR,103
2021,Latvia,Türkiye,LVA,TUR,31
2021,Mauritania,Türkiye,MRT,TUR,5
2021,"North Macedonia",Türkiye,MKD,TUR,0
2021,"Rep. of Moldova",Türkiye,MDA,TUR,61
2021,Mexico,Türkiye,MEX,TUR,8
2021,Mali,Türkiye,MLI,TUR,21
2021,Malawi,Türkiye,MWI,TUR,31
2021,Morocco,Türkiye,MAR,TUR,5
2021,Malta,Türkiye,MLT,TUR,7
2021,"Netherlands (Kingdom of the)",Türkiye,NLD,TUR,4394
2021,Nigeria,Türkiye,NGA,TUR,226
2021,Norway,Türkiye,NOR,TUR,1104
2021,"New Zealand",Türkiye,NZL,TUR,58
2021,Pakistan,Türkiye,PAK,TUR,6
2021,Paraguay,Türkiye,PRY,TUR,5
2021,Peru,Türkiye,PER,TUR,46
2021,Philippines,Türkiye,PHL,TUR,55
2021,Poland,Türkiye,POL,TUR,238
2021,Portugal,Türkiye,PRT,TUR,29
2021,Romania,Türkiye,ROU,TUR,55
2021,"South Africa",Türkiye,ZAF,TUR,5
2021,"Russian Federation",Türkiye,RUS,TUR,5
2021,Senegal,Türkiye,SEN,TUR,5
2021,Spain,Türkiye,ESP,TUR,167
2021,"Serbia and Kosovo: S/RES/1244 (1999)",Türkiye,SRB,TUR,98
2021,Sudan,Türkiye,SDN,TUR,5
2021,Slovakia,Türkiye,SVK,TUR,5
2021,Slovenia,Türkiye,SVN,TUR,59
2021,Sweden,Türkiye,SWE,TUR,2303
2021,Switzerland,Türkiye,CHE,TUR,7234
2021,"Syrian Arab Rep.",Türkiye,SYR,TUR,6
2021,"United Rep. of Tanzania",Türkiye,TZA,TUR,0
2021,Togo,Türkiye,TGO,TUR,63
2021,Uganda,Türkiye,UGA,TUR,63
2021,Ukraine,Türkiye,UKR,TUR,6
2021,Uruguay,Türkiye,URY,TUR,13
2021,"United States of America",Türkiye,USA,TUR,4181
2021,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6
2021,Zambia,Türkiye,ZMB,TUR,82
2024,Australia,Tuvalu,AUS,TUV,0
2024,"New Zealand",Tuvalu,NZL,TUV,0
2023,Australia,Tuvalu,AUS,TUV,0
2023,Australia,"United Arab Emirates",AUS,ARE,5
2023,Belgium,"United Arab Emirates",BEL,ARE,7
2023,Canada,"United Arab Emirates",CAN,ARE,14
2023,"United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",GBR,ARE,40
2023,Germany,"United Arab Emirates",DEU,ARE,31
2023,"Netherlands (Kingdom of the)","United Arab Emirates",NLD,ARE,5
2023,Norway,"United Arab Emirates",NOR,ARE,5
2023,Sweden,"United Arab Emirates",SWE,ARE,5
2023,"United States of America","United Arab Emirates",USA,ARE,117
2021,Australia,"United Arab Emirates",AUS,ARE,5
2021,Canada,"United Arab Emirates",CAN,ARE,14
2021,Ecuador,"United Arab Emirates",ECU,ARE,5
2021,"United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",GBR,ARE,22
2021,Germany,"United Arab Emirates",DEU,ARE,33
2021,Philippines,"United Arab Emirates",PHL,ARE,6
2021,Spain,"United Arab Emirates",ESP,ARE,0
2021,Sweden,"United Arab Emirates",SWE,ARE,5
2021,"United States of America","United Arab Emirates",USA,ARE,70
2022,Australia,"United Arab Emirates",AUS,ARE,5
2022,Belgium,"United Arab Emirates",BEL,ARE,7
2022,Canada,"United Arab Emirates",CAN,ARE,16
2022,Ecuador,"United Arab Emirates",ECU,ARE,5
2022,"United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",GBR,ARE,24
2022,Germany,"United Arab Emirates",DEU,ARE,20
2022,"Netherlands (Kingdom of the)","United Arab Emirates",NLD,ARE,7
2022,Norway,"United Arab Emirates",NOR,ARE,0
2022,Peru,"United Arab Emirates",PER,ARE,0
2022,Philippines,"United Arab Emirates",PHL,ARE,7
2022,Sweden,"United Arab Emirates",SWE,ARE,5
2022,"United States of America","United Arab Emirates",USA,ARE,103
2024,Australia,"United Arab Emirates",AUS,ARE,5
2024,Belgium,"United Arab Emirates",BEL,ARE,9
2024,Canada,"United Arab Emirates",CAN,ARE,16
2024,Denmark,"United Arab Emirates",DNK,ARE,27
2024,France,"United Arab Emirates",FRA,ARE,8
2024,"United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",GBR,ARE,40
2024,Germany,"United Arab Emirates",DEU,ARE,22
2024,Lithuania,"United Arab Emirates",LTU,ARE,7
2024,"Netherlands (Kingdom of the)","United Arab Emirates",NLD,ARE,5
2024,Norway,"United Arab Emirates",NOR,ARE,5
2024,"United States of America","United Arab Emirates",USA,ARE,117
2020,Australia,"United Arab Emirates",AUS,ARE,6
2020,Canada,"United Arab Emirates",CAN,ARE,24
2020,Ecuador,"United Arab Emirates",ECU,ARE,0
2020,France,"United Arab Emirates",FRA,ARE,5
2020,"United Kingdom of Great Britain and Northern Ireland","United Arab Emirates",GBR,ARE,25
2020,Germany,"United Arab Emirates",DEU,ARE,38
2020,Italy,"United Arab Emirates",ITA,ARE,0
2020,Jordan,"United Arab Emirates",JOR,ARE,0
2020,Philippines,"United Arab Emirates",PHL,ARE,5
2020,Sweden,"United Arab Emirates",SWE,ARE,5
2020,"United States of America","United Arab Emirates",USA,ARE,73
2020,Angola,Uganda,AGO,UGA,0
2020,Egypt,Uganda,EGY,UGA,13
2020,Australia,Uganda,AUS,UGA,60
2020,Austria,Uganda,AUT,UGA,31
2020,Burundi,Uganda,BDI,UGA,7
2020,Belgium,Uganda,BEL,UGA,24
2020,Botswana,Uganda,BWA,UGA,20
2020,Brazil,Uganda,BRA,UGA,6
2020,Canada,Uganda,CAN,UGA,660
2020,"Central African Rep.",Uganda,CAF,UGA,7
2020,China,Uganda,CHN,UGA,5
2020,"Dem. Rep. of the Congo",Uganda,COD,UGA,23
2020,Czechia,Uganda,CZE,UGA,5
2020,Denmark,Uganda,DNK,UGA,74
2020,Ethiopia,Uganda,ETH,UGA,7
2020,Finland,Uganda,FIN,UGA,34
2020,France,Uganda,FRA,UGA,172
2020,"United Kingdom of Great Britain and Northern Ireland",Uganda,GBR,UGA,1231
2020,Germany,Uganda,DEU,UGA,228
2020,Ghana,Uganda,GHA,UGA,10
2020,Greece,Uganda,GRC,UGA,49
2020,Hungary,Uganda,HUN,UGA,7
2020,Iceland,Uganda,ISL,UGA,14
2020,India,Uganda,IND,UGA,0
2020,Indonesia,Uganda,IDN,UGA,5
2020,Ireland,Uganda,IRL,UGA,40
2020,Israel,Uganda,ISR,UGA,0
2020,Italy,Uganda,ITA,UGA,0
2020,Jordan,Uganda,JOR,UGA,5
2020,Japan,Uganda,JPN,UGA,5
2020,Kenya,Uganda,KEN,UGA,837
2020,"Rep. of Korea",Uganda,KOR,UGA,37
2020,Lesotho,Uganda,LSO,UGA,9
2020,Luxembourg,Uganda,LUX,UGA,5
2020,Mexico,Uganda,MEX,UGA,0
2020,Malaysia,Uganda,MYS,UGA,0
2020,Malawi,Uganda,MWI,UGA,5
2020,Mozambique,Uganda,MOZ,UGA,5
2020,Malta,Uganda,MLT,UGA,0
2020,Namibia,Uganda,NAM,UGA,5
2020,"Netherlands (Kingdom of the)",Uganda,NLD,UGA,452
2020,Norway,Uganda,NOR,UGA,116
2020,"New Zealand",Uganda,NZL,UGA,5
2020,Portugal,Uganda,PRT,UGA,5
2020,Romania,Uganda,ROU,UGA,5
2020,"South Africa",Uganda,ZAF,UGA,459
2020,Spain,Uganda,ESP,UGA,6
2020,Sudan,Uganda,SDN,UGA,5
2020,Slovakia,Uganda,SVK,UGA,5
2020,Eswatini,Uganda,SWZ,UGA,6
2020,Sweden,Uganda,SWE,UGA,768
2020,Switzerland,Uganda,CHE,UGA,51
2020,"United Rep. of Tanzania",Uganda,TZA,UGA,14
2020,Uganda,Uganda,UGA,UGA,0
2020,"United States of America",Uganda,USA,UGA,1783
2020,Zambia,Uganda,ZMB,UGA,108
2020,Zimbabwe,Uganda,ZWE,UGA,9
2021,Angola,Uganda,AGO,UGA,0
2021,Egypt,Uganda,EGY,UGA,13
2021,Australia,Uganda,AUS,UGA,59
2021,Austria,Uganda,AUT,UGA,35
2021,Burundi,Uganda,BDI,UGA,21
2021,Belgium,Uganda,BEL,UGA,24
2021,Botswana,Uganda,BWA,UGA,19
2021,Brazil,Uganda,BRA,UGA,6
2021,Canada,Uganda,CAN,UGA,974
2021,"Central African Rep.",Uganda,CAF,UGA,7
2021,China,Uganda,CHN,UGA,5
2021,"Dem. Rep. of the Congo",Uganda,COD,UGA,25
2021,Czechia,Uganda,CZE,UGA,5
2021,Denmark,Uganda,DNK,UGA,73
2021,Ethiopia,Uganda,ETH,UGA,13
2021,Finland,Uganda,FIN,UGA,36
2021,France,Uganda,FRA,UGA,215
2021,"United Kingdom of Great Britain and Northern Ireland",Uganda,GBR,UGA,1157
2021,Germany,Uganda,DEU,UGA,247
2021,Ghana,Uganda,GHA,UGA,9
2021,Greece,Uganda,GRC,UGA,71
2021,"China, Hong Kong SAR",Uganda,HKG,UGA,5
2021,Hungary,Uganda,HUN,UGA,7
2021,Iceland,Uganda,ISL,UGA,17
2021,India,Uganda,IND,UGA,0
2021,Indonesia,Uganda,IDN,UGA,5
2021,Ireland,Uganda,IRL,UGA,45
2021,Israel,Uganda,ISR,UGA,0
2021,Italy,Uganda,ITA,UGA,7
2021,Japan,Uganda,JPN,UGA,6
2021,Kenya,Uganda,KEN,UGA,794
2021,"Rep. of Korea",Uganda,KOR,UGA,38
2021,Lesotho,Uganda,LSO,UGA,9
2021,Luxembourg,Uganda,LUX,UGA,5
2021,Mexico,Uganda,MEX,UGA,0
2021,Malaysia,Uganda,MYS,UGA,5
2021,Malawi,Uganda,MWI,UGA,5
2021,Mozambique,Uganda,MOZ,UGA,5
2021,Malta,Uganda,MLT,UGA,0
2021,Namibia,Uganda,NAM,UGA,7
2021,"Netherlands (Kingdom of the)",Uganda,NLD,UGA,488
2021,Norway,Uganda,NOR,UGA,110
2021,"New Zealand",Uganda,NZL,UGA,5
2021,Philippines,Uganda,PHL,UGA,5
2021,Portugal,Uganda,PRT,UGA,5
2021,Romania,Uganda,ROU,UGA,5
2021,"South Africa",Uganda,ZAF,UGA,460
2021,Spain,Uganda,ESP,UGA,7
2021,Sudan,Uganda,SDN,UGA,5
2021,Slovakia,Uganda,SVK,UGA,5
2021,Eswatini,Uganda,SWZ,UGA,6
2021,Sweden,Uganda,SWE,UGA,748
2021,Switzerland,Uganda,CHE,UGA,58
2021,"United Rep. of Tanzania",Uganda,TZA,UGA,15
2021,Uganda,Uganda,UGA,UGA,0
2021,"United States of America",Uganda,USA,UGA,1773
2021,Zambia,Uganda,ZMB,UGA,208
2021,Zimbabwe,Uganda,ZWE,UGA,10
2023,Angola,Uganda,AGO,UGA,0
2023,Egypt,Uganda,EGY,UGA,15
2023,Australia,Uganda,AUS,UGA,40
2023,Austria,Uganda,AUT,UGA,41
2023,Burundi,Uganda,BDI,UGA,14
2023,Belgium,Uganda,BEL,UGA,27
2023,Bahamas,Uganda,BHS,UGA,0
2023,Botswana,Uganda,BWA,UGA,15
2023,Brazil,Uganda,BRA,UGA,10
2023,Canada,Uganda,CAN,UGA,1049
2023,"Central African Rep.",Uganda,CAF,UGA,14
2023,China,Uganda,CHN,UGA,6
2023,"Dem. Rep. of the Congo",Uganda,COD,UGA,29
2023,Cyprus,Uganda,CYP,UGA,0
2023,Czechia,Uganda,CZE,UGA,6
2023,Denmark,Uganda,DNK,UGA,59
2023,Ecuador,Uganda,ECU,UGA,6
2023,Ethiopia,Uganda,ETH,UGA,12
2023,Finland,Uganda,FIN,UGA,53
2023,France,Uganda,FRA,UGA,242
2023,"United Kingdom of Great Britain and Northern Ireland",Uganda,GBR,UGA,1196
2023,Germany,Uganda,DEU,UGA,359
2023,Ghana,Uganda,GHA,UGA,11
2023,Greece,Uganda,GRC,UGA,118
2023,"China, Hong Kong SAR",Uganda,HKG,UGA,5
2023,Hungary,Uganda,HUN,UGA,8
2023,Iceland,Uganda,ISL,UGA,14
2023,India,Uganda,IND,UGA,0
2023,Indonesia,Uganda,IDN,UGA,0
2023,Ireland,Uganda,IRL,UGA,72
2023,Israel,Uganda,ISR,UGA,0
2023,Italy,Uganda,ITA,UGA,65
2023,Japan,Uganda,JPN,UGA,13
2023,Kenya,Uganda,KEN,UGA,815
2023,"Rep. of Korea",Uganda,KOR,UGA,39
2023,Lesotho,Uganda,LSO,UGA,9
2023,Luxembourg,Uganda,LUX,UGA,5
2023,Mexico,Uganda,MEX,UGA,5
2023,Malaysia,Uganda,MYS,UGA,10
2023,Malawi,Uganda,MWI,UGA,5
2023,Mozambique,Uganda,MOZ,UGA,0
2023,Namibia,Uganda,NAM,UGA,10
2023,"Netherlands (Kingdom of the)",Uganda,NLD,UGA,550
2023,Norway,Uganda,NOR,UGA,62
2023,"New Zealand",Uganda,NZL,UGA,6
2023,Peru,Uganda,PER,UGA,0
2023,Philippines,Uganda,PHL,UGA,5
2023,Poland,Uganda,POL,UGA,5
2023,Portugal,Uganda,PRT,UGA,5
2023,Romania,Uganda,ROU,UGA,12
2023,"South Africa",Uganda,ZAF,UGA,407
2023,Spain,Uganda,ESP,UGA,15
2023,"South Sudan",Uganda,SSD,UGA,0
2023,Sudan,Uganda,SDN,UGA,5
2023,Slovakia,Uganda,SVK,UGA,5
2023,Eswatini,Uganda,SWZ,UGA,6
2023,Sweden,Uganda,SWE,UGA,574
2023,Switzerland,Uganda,CHE,UGA,67
2023,"United Rep. of Tanzania",Uganda,TZA,UGA,17
2023,Thailand,Uganda,THA,UGA,0
2023,Uganda,Uganda,UGA,UGA,0
2023,"United States of America",Uganda,USA,UGA,1906
2023,Zambia,Uganda,ZMB,UGA,322
2023,Zimbabwe,Uganda,ZWE,UGA,10
2024,Angola,Uganda,AGO,UGA,0
2024,Egypt,Uganda,EGY,UGA,12
2024,Australia,Uganda,AUS,UGA,43
2024,Austria,Uganda,AUT,UGA,44
2024,Burundi,Uganda,BDI,UGA,15
2024,Belgium,Uganda,BEL,UGA,27
2024,Botswana,Uganda,BWA,UGA,8
2024,Brazil,Uganda,BRA,UGA,11
2024,Canada,Uganda,CAN,UGA,2559
2024,"Central African Rep.",Uganda,CAF,UGA,15
2024,China,Uganda,CHN,UGA,7
2024,"Dem. Rep. of the Congo",Uganda,COD,UGA,25
2024,Cyprus,Uganda,CYP,UGA,0
2024,Czechia,Uganda,CZE,UGA,5
2024,Denmark,Uganda,DNK,UGA,139
2024,Ecuador,Uganda,ECU,UGA,5
2024,Ethiopia,Uganda,ETH,UGA,14
